date,mounts,downlink_length
2017/11/24 17:32,144163,121152
2017/11/24 17:33,113628,77094
2017/11/24 17:34,138070,87256
2017/11/24 17:35,35526,38209
2017/11/24 17:36,105090,71973
2017/11/24 17:37,91644,121212
2017/11/24 17:38,112384,65538
2017/11/24 17:39,100203,109291
2017/11/24 17:40,31834,60789
2017/11/24 17:41,36714,89114
2017/11/24 17:42,144112,34062
2017/11/24 17:43,117286,73512
2017/11/24 17:44,85512,56813
2017/11/24 17:45,24527,62151
2017/11/24 17:46,137,68050
2017/11/24 17:47,51349,95572
2017/11/24 17:48,52611,49501
2017/11/24 17:49,58699,140744
2017/11/24 17:50,11145,40924
2017/11/24 17:51,25775,62839
2017/11/24 17:52,59991,109774
2017/11/24 17:53,84342,68415
2017/11/24 17:54,69693,64172
2017/11/24 17:55,116086,47010
2017/11/24 17:56,55011,47944
2017/11/24 17:57,114877,20905
2017/11/24 17:58,136863,74844
2017/11/24 17:59,91654,23420
2017/11/24 18:00,90452,82592
2017/11/24 18:01,34296,39251
2017/11/24 18:02,51347,18379
2017/11/24 18:03,69685,48443
2017/11/24 18:04,125817,104698
2017/11/24 18:05,25698,61714
2017/11/24 18:06,87977,126685
2017/11/24 18:07,35468,107679
2017/11/24 18:08,12297,127587
2017/11/24 18:09,146553,149821
2017/11/24 18:10,66010,83415
2017/11/24 18:11,41575,121963
2017/11/24 18:12,68431,57559
2017/11/24 18:13,89,58312
2017/11/24 18:14,113623,80870
2017/11/24 18:15,147788,125163
2017/11/24 18:16,20884,33340
2017/11/24 18:17,3765,26616
2017/11/24 18:18,57484,114638
2017/11/24 18:19,116,58414
2017/11/24 18:20,39161,173473
2017/11/24 18:21,69692,55575
2017/11/24 18:22,29376,56678
2017/11/24 18:23,98954,40760
2017/11/24 18:24,48886,21101
2017/11/24 18:25,55000,33916
2017/11/24 18:26,7376,78981
2017/11/24 18:27,141671,150425
2017/11/24 18:28,102607,134474
2017/11/24 18:29,68455,91269
2017/11/24 18:30,22042,86065
2017/11/24 18:31,64827,14502
2017/11/24 18:32,61133,74784
2017/11/24 18:33,69650,106889
2017/11/24 18:34,107512,30814
2017/11/24 18:35,138014,75463
2017/11/24 18:36,105058,99107
2017/11/24 18:37,84350,52179
2017/11/24 18:38,44054,56250
2017/11/24 18:39,74591,37657
2017/11/24 18:40,28188,12544
2017/11/24 18:41,135575,145255
2017/11/24 18:42,18377,10855
2017/11/24 18:43,47686,30294
2017/11/24 18:44,31856,72631
2017/11/24 18:45,107480,84306
2017/11/24 18:46,81856,122376
2017/11/24 18:47,57,51376
2017/11/24 18:48,67253,77093
2017/11/24 18:49,35495,50604
2017/11/24 18:50,84297,63265
2017/11/24 18:51,55010,90577
2017/11/24 18:52,94078,164232
2017/11/24 18:53,33010,60440
2017/11/24 18:54,26929,81411
2017/11/24 18:55,32994,6928
2017/11/24 18:56,36681,68761
2017/11/24 18:57,2534,28231
2017/11/24 18:58,77009,23357
2017/11/24 18:59,129479,105040
2017/11/24 19:00,80620,31871
2017/11/24 19:01,89158,11555
2017/11/24 19:02,36686,5767
2017/11/24 19:03,69,28993
2017/11/24 19:04,44002,53124
2017/11/24 19:05,19590,26108
2017/11/24 19:06,34232,15610
2017/11/24 19:07,51,56801
2017/11/24 19:08,40353,44814
2017/11/24 19:09,7405,11697
2017/11/24 19:10,20799,72118
2017/11/24 19:11,56211,96216
2017/11/24 19:12,7373,37272
2017/11/24 19:13,29374,8185
2017/11/24 19:14,59850,18765
2017/11/24 19:15,25675,38447
2017/11/24 19:16,64743,28591
2017/11/24 19:17,40,5188
2017/11/24 19:18,14684,16081
2017/11/24 19:19,45246,28099
2017/11/24 19:20,52560,81986
2017/11/24 19:21,90392,91142
2017/11/24 19:22,70828,42181
2017/11/24 19:23,3728,31525
2017/11/24 19:24,22,2989
2017/11/24 19:25,29346,18646
2017/11/24 19:26,22000,30133
2017/11/24 19:27,41570,46496
2017/11/24 19:28,55,8507
2017/11/24 19:29,22040,34586
2017/11/24 19:30,41554,42278
2017/11/24 19:31,117,11016
2017/11/24 19:32,22007,107310
2017/11/24 19:33,29364,5734
2017/11/24 19:34,72091,48407
2017/11/24 19:35,47,5404
2017/11/24 19:36,48868,34133
2017/11/24 19:37,40335,52471
2017/11/24 19:38,25686,85254
2017/11/24 19:39,29,2089
2017/11/24 19:40,48895,5630
2017/11/24 19:41,72057,145853
2017/11/24 19:42,19,3914
2017/11/24 19:43,9830,33374
2017/11/24 19:44,76955,40120
2017/11/24 19:45,37859,18071
2017/11/24 19:46,36,46203
2017/11/24 19:47,12264,46237
2017/11/24 19:48,57,5198
2017/11/24 19:49,63,32008
2017/11/24 19:50,7349,6066
2017/11/24 19:51,25673,7454
2017/11/24 19:52,47,35718
2017/11/24 19:53,61,6127
2017/11/24 19:54,7344,2461
2017/11/24 19:55,22,20518
2017/11/24 19:56,67153,21160
2017/11/24 19:57,21987,52780
2017/11/24 19:58,42751,21113
2017/11/24 19:59,18,851
2017/11/24 20:00,7,1067
2017/11/24 20:01,14,1489
2017/11/24 20:02,29305,26370
2017/11/24 20:03,42743,48921
2017/11/24 20:04,47648,30469
2017/11/24 20:05,62,9415
2017/11/24 20:06,9813,2798
2017/11/24 20:07,55,68114
2017/11/24 20:08,11,3012
2017/11/24 20:09,12228,35422
2017/11/24 20:10,12247,19432
2017/11/24 20:11,18327,12269
2017/11/24 20:12,17118,36512
2017/11/24 20:13,20805,11947
2017/11/24 20:14,95236,48990
2017/11/24 20:15,42,27996
2017/11/24 20:16,60,5406
2017/11/24 20:17,24,1235
2017/11/24 20:18,1,407
2017/11/24 20:19,54983,15165
2017/11/24 20:20,36,7762
2017/11/24 20:21,36,28001
2017/11/24 20:22,34,3665
2017/11/24 20:23,30,5333
2017/11/24 20:24,12,58824
2017/11/24 20:25,28122,33908
2017/11/24 20:26,2467,15633
2017/11/24 20:27,65924,11679
2017/11/24 20:28,39,3352
2017/11/24 20:29,25656,8489
2017/11/24 20:30,63496,58857
2017/11/24 20:31,54949,29435
2017/11/24 20:32,22,6876
2017/11/24 20:33,11,39536
2017/11/24 20:34,15,1526
2017/11/24 20:35,8,351
2017/11/24 20:36,40328,90300
2017/11/24 20:37,18335,32396
2017/11/24 20:38,3686,7535
2017/11/24 20:39,12,2734
2017/11/24 20:40,37844,1794
2017/11/24 20:41,18350,14802
2017/11/24 20:42,18320,18752
2017/11/24 20:43,24,71510
2017/11/24 20:44,29304,23479
2017/11/24 20:45,16,1253
2017/11/24 20:46,18,4030
2017/11/24 20:47,3678,38219
2017/11/24 20:48,10988,57821
2017/11/24 20:49,14675,23221
2017/11/24 20:50,27,33430
2017/11/24 20:51,7340,1588
2017/11/24 20:52,9801,845
2017/11/24 20:53,19553,27434
2017/11/24 20:54,32974,34391
2017/11/24 20:55,11,2681
2017/11/24 20:56,4897,30331
2017/11/24 20:57,58622,47209
2017/11/24 20:58,6,1712
2017/11/24 20:59,22,704
2017/11/24 21:00,6,1712
2017/11/24 21:01,2,580
2017/11/24 21:02,16,2870
2017/11/24 21:03,19,3094
2017/11/24 21:04,14,667
2017/11/24 21:05,43969,26678
2017/11/24 21:06,12230,43123
2017/11/24 21:07,18,1365
2017/11/24 21:08,0,1565
2017/11/24 21:09,25645,31685
2017/11/24 21:10,17,1356
2017/11/24 21:11,37849,11737
2017/11/24 21:12,2456,27255
2017/11/24 21:13,0,7
2017/11/24 21:14,26859,30017
2017/11/24 21:15,21986,1263
2017/11/24 21:16,11,785
2017/11/24 21:17,20,232
2017/11/24 21:18,9,678
2017/11/24 21:19,4,1813
2017/11/24 21:20,34,2206
2017/11/24 21:21,10986,42051
2017/11/24 21:22,0,7709
2017/11/24 21:23,9,569
2017/11/24 21:24,7335,37120
2017/11/24 21:25,52525,19271
2017/11/24 21:26,14,2061
2017/11/24 21:27,11,1776
2017/11/24 21:28,23,1178
2017/11/24 21:29,12,1639
2017/11/24 21:30,13,814
2017/11/24 21:31,21982,19099
2017/11/24 21:32,5,14753
2017/11/24 21:33,30523,640
2017/11/24 21:34,9,846
2017/11/24 21:35,4,1230
2017/11/24 21:36,9,1002
2017/11/24 21:37,5,1747
2017/11/24 21:38,19,597
2017/11/24 21:39,1,530
2017/11/24 21:40,29313,860
2017/11/24 21:41,40290,41317
2017/11/24 21:42,13,1432
2017/11/24 21:43,1,70
2017/11/24 21:44,2,362
2017/11/24 21:46,4,619
2017/11/24 21:50,0,25635
2017/11/24 21:51,7,238
2017/11/24 21:52,6,21417
2017/11/24 21:53,3,507
2017/11/24 21:54,5,44
2017/11/24 21:56,0,52
2017/11/24 22:00,0,0
2017/11/24 22:01,3,1141
2017/11/24 22:02,4,371
2017/11/24 22:05,0,0
2017/11/24 22:06,0,22074
2017/11/24 22:07,1,25635
2017/11/24 22:10,0,8
2017/11/24 22:11,5,378
2017/11/24 22:12,0,143
2017/11/24 22:14,2,37084
2017/11/24 22:15,3664,21973
2017/11/24 22:19,0,0
2017/11/24 22:29,2,235
2017/11/25 3:00,778,203
2017/11/25 3:01,12,6
2017/11/25 4:00,0,0
2017/11/25 7:41,4882,18312
2017/11/25 8:08,0,10986
2017/11/25 8:20,0,0
2017/11/25 8:29,1,75683
2017/11/25 8:30,0,0
2017/11/25 8:34,0,0
2017/11/25 8:41,2441,26857
2017/11/25 8:44,0,0
2017/11/25 8:48,7325,56153
2017/11/25 8:55,0,1
2017/11/25 8:57,0,24413
2017/11/25 9:00,4,1679
2017/11/25 9:01,0,4
2017/11/25 9:02,3,480
2017/11/25 9:03,6,85
2017/11/25 9:04,24416,7386
2017/11/25 9:05,1,2530
2017/11/25 9:06,0,1288
2017/11/25 9:07,4,341
2017/11/25 9:08,12,111
2017/11/25 9:09,14649,25636
2017/11/25 9:10,1,411
2017/11/25 9:11,1,47608
2017/11/25 9:12,0,15125
2017/11/25 9:13,36622,0
2017/11/25 9:14,11,1146
2017/11/25 9:15,0,189
2017/11/25 9:16,1,1076
2017/11/25 9:17,14677,6908
2017/11/25 9:18,11,1174
2017/11/25 9:19,29306,25949
2017/11/25 9:20,0,183
2017/11/25 9:21,1,14
2017/11/25 9:22,0,0
2017/11/25 9:23,0,116
2017/11/25 9:25,0,0
2017/11/25 9:26,0,0
2017/11/25 9:27,0,0
2017/11/25 9:30,9766,14649
2017/11/25 9:31,9766,0
2017/11/25 9:32,0,0
2017/11/25 9:33,0,0
2017/11/25 9:35,0,0
2017/11/25 9:36,0,0
2017/11/25 9:37,0,0
2017/11/25 9:38,1,7325
2017/11/25 9:39,29297,50048
2017/11/25 9:40,0,14649
2017/11/25 9:41,0,14650
2017/11/25 9:42,0,0
2017/11/25 9:43,14649,3662
2017/11/25 9:44,34180,36623
2017/11/25 9:45,25635,3664
2017/11/25 9:46,0,36622
2017/11/25 9:47,0,0
2017/11/25 9:48,0,0
2017/11/25 9:50,0,0
2017/11/25 9:51,0,0
2017/11/25 9:52,0,0
2017/11/25 9:53,0,0
2017/11/25 9:54,36622,80566
2017/11/25 9:55,0,0
2017/11/25 9:56,0,0
2017/11/25 9:57,0,0
2017/11/25 9:58,75684,25635
2017/11/25 9:59,0,0
2017/11/25 10:06,1,28
2017/11/25 10:07,4,2104
2017/11/25 10:08,1,330
2017/11/25 10:09,6,1336
2017/11/25 10:10,3,317
2017/11/25 10:11,5,1032
2017/11/25 10:12,4,40
2017/11/25 10:13,15,1183
2017/11/25 10:14,1,996
2017/11/25 10:15,5,433
2017/11/25 10:16,18,1681
2017/11/25 10:17,9,281
2017/11/25 10:18,9,2286
2017/11/25 10:19,19,2349
2017/11/25 10:20,15,933
2017/11/25 10:21,24,2811
2017/11/25 10:22,37,3645
2017/11/25 10:23,30,3303
2017/11/25 10:24,0,1089
2017/11/25 10:25,0,1039
2017/11/25 10:26,7,208
2017/11/25 10:27,5,295
2017/11/25 10:28,1,913
2017/11/25 10:29,2,921
2017/11/25 10:30,7,963
2017/11/25 10:31,5,377
2017/11/25 10:32,16,2638
2017/11/25 10:33,6,1017
2017/11/25 10:34,17,687
2017/11/25 10:35,24,1321
2017/11/25 10:36,3,496
2017/11/25 10:37,6,424
2017/11/25 10:38,4,359
2017/11/25 10:39,4,414
2017/11/25 10:40,5,193
2017/11/25 10:41,15,1833
2017/11/25 10:42,1,245
2017/11/25 10:43,3,876
2017/11/25 10:44,0,118
2017/11/25 10:45,5,1619
2017/11/25 10:46,16,2178
2017/11/25 10:47,6,461
2017/11/25 10:48,20,2572
2017/11/25 10:49,33,3439
2017/11/25 10:50,20,1558
2017/11/25 10:51,2,821
2017/11/25 10:52,10,2847
2017/11/25 10:53,17,1745
2017/11/25 10:54,3,609
2017/11/25 10:55,21973,14007
2017/11/25 10:56,19,2688
2017/11/25 10:57,27,1925
2017/11/25 10:58,7,2118
2017/11/25 10:59,34,3320
2017/11/25 11:00,42,1764
2017/11/25 11:01,41507,1252
2017/11/25 11:02,9793,41524
2017/11/25 11:03,21987,2194
2017/11/25 11:04,9,29385
2017/11/25 11:05,25655,1297
2017/11/25 11:06,24447,12410
2017/11/25 11:07,15,2610
2017/11/25 11:08,19,1636
2017/11/25 11:09,8,427
2017/11/25 11:10,6,1144
2017/11/25 11:11,12,1975
2017/11/25 11:12,14667,59908
2017/11/25 11:13,13430,15785
2017/11/25 11:14,31,3170
2017/11/25 11:15,52,37216
2017/11/25 11:16,10990,13908
2017/11/25 11:17,28,1365
2017/11/25 11:18,9,2184
2017/11/25 11:19,29301,15717
2017/11/25 11:20,14,2274
2017/11/25 11:21,9,9010
2017/11/25 11:22,12237,4231
2017/11/25 11:23,19545,52907
2017/11/25 11:24,11,1703
2017/11/25 11:25,10,1903
2017/11/25 11:26,8,1883
2017/11/25 11:27,6,812
2017/11/25 11:28,7325,2031
2017/11/25 11:29,1,1348
2017/11/25 11:30,2452,1372
2017/11/25 11:31,19,1304
2017/11/25 11:32,0,626
2017/11/25 11:33,5,63539
2017/11/25 11:34,19,105602
2017/11/25 11:35,7,657
2017/11/25 11:36,7,1612
2017/11/25 11:37,9,3014
2017/11/25 11:38,12,2169
2017/11/25 11:39,21,3281
2017/11/25 11:40,17,2004
2017/11/25 11:41,43,51182
2017/11/25 11:42,35,3349
2017/11/25 11:43,17,787
2017/11/25 11:44,20,2388
2017/11/25 11:45,7,1764
2017/11/25 11:46,14672,19264
2017/11/25 11:47,2,1052
2017/11/25 11:48,0,770
2017/11/25 11:49,11,2661
2017/11/25 11:50,19,2413
2017/11/25 11:51,20,1308
2017/11/25 11:52,13,975
2017/11/25 11:53,14664,5174
2017/11/25 11:54,56168,17459
2017/11/25 11:55,29321,41472
2017/11/25 11:56,25,3332
2017/11/25 11:57,20,3112
2017/11/25 11:58,42,3368
2017/11/25 11:59,25661,4090
2017/11/25 12:00,11,70966
2017/11/25 12:01,32989,60033
2017/11/25 12:02,23,2032
2017/11/25 12:03,21,1793
2017/11/25 12:04,29,2353
2017/11/25 12:05,69596,9371
2017/11/25 12:06,21993,27813
2017/11/25 12:07,15,2871
2017/11/25 12:08,16,1496
2017/11/25 12:09,22,1700
2017/11/25 12:10,21,1547
2017/11/25 12:11,11,3007
2017/11/25 12:12,4,1873
2017/11/25 12:13,36,2393
2017/11/25 12:14,16,3116
2017/11/25 12:15,12,2111
2017/11/25 12:16,27,2727
2017/11/25 12:17,7377,2171
2017/11/25 12:18,40,13720
2017/11/25 12:19,21991,1778
2017/11/25 12:20,26,2169
2017/11/25 12:21,24,2544
2017/11/25 12:22,17,2146
2017/11/25 12:23,59,4393
2017/11/25 12:24,36,4058
2017/11/25 12:25,12225,21511
2017/11/25 12:26,19,4119
2017/11/25 12:27,11008,14550
2017/11/25 12:28,3687,18897
2017/11/25 12:29,30,4499
2017/11/25 12:30,14,1795
2017/11/25 12:31,14,1438
2017/11/25 12:32,13,1703
2017/11/25 12:33,6,1097
2017/11/25 12:34,7337,2487
2017/11/25 12:35,39,3667
2017/11/25 12:36,40,2454
2017/11/25 12:37,19,3766
2017/11/25 12:38,31,1249
2017/11/25 12:39,18,3304
2017/11/25 12:40,7,1861
2017/11/25 12:41,23,2766
2017/11/25 12:42,19,2214
2017/11/25 12:43,26,2251
2017/11/25 12:44,5,143
2017/11/25 12:45,1,58
2017/11/25 12:46,0,48
2017/11/25 12:47,2,283
2017/11/25 12:48,21,2110
2017/11/25 12:49,13,2346
2017/11/25 12:50,17,1834
2017/11/25 12:51,4,480
2017/11/25 12:52,0,0
2017/11/25 12:53,1,157
2017/11/25 12:54,1,677
2017/11/25 12:55,17,267
2017/11/25 12:56,1,877
2017/11/25 12:57,17,2142
2017/11/25 12:58,6,567
2017/11/25 12:59,11,1001
2017/11/25 13:00,12,553
2017/11/25 13:01,9,394
2017/11/25 13:02,6,826
2017/11/25 13:03,6,1219
2017/11/25 13:04,8,634
2017/11/25 13:05,6,2035
2017/11/25 13:06,1,1611
2017/11/25 13:07,6,89
2017/11/25 13:08,39,1874
2017/11/25 13:09,22,1232
2017/11/25 13:10,34,1640
2017/11/25 13:11,15,1931
2017/11/25 13:12,29,3541
2017/11/25 13:13,28,2416
2017/11/25 13:14,36,3441
2017/11/25 13:15,10,3153
2017/11/25 13:16,13,1064
2017/11/25 13:17,8,1589
2017/11/25 13:18,5,105
2017/11/25 13:19,6,240
2017/11/25 13:20,3,16
2017/11/25 13:21,0,0
2017/11/25 13:22,1,989
2017/11/25 13:23,3,458
2017/11/25 13:24,0,650
2017/11/25 13:25,7,382
2017/11/25 13:26,9,561
2017/11/25 13:27,4,110
2017/11/25 13:28,4,144
2017/11/25 13:31,8,1101
2017/11/25 13:32,2,445
2017/11/25 13:33,18,313
2017/11/25 13:34,1,229
2017/11/25 13:35,2,740
2017/11/25 13:36,7,547
2017/11/25 13:37,14,29835
2017/11/25 13:38,24,1953
2017/11/25 13:39,7,1119
2017/11/25 13:40,19,545
2017/11/25 13:41,12216,16091
2017/11/25 13:42,37861,28905
2017/11/25 13:43,22,1923
2017/11/25 13:44,33,16422
2017/11/25 13:45,5,1641
2017/11/25 13:46,7,1081
2017/11/25 13:47,0,21
2017/11/25 13:48,5,501
2017/11/25 13:49,6,1046
2017/11/25 13:50,2,3371
2017/11/25 13:51,0,0
2017/11/25 13:52,11,1594
2017/11/25 13:53,21,524
2017/11/25 13:54,8,2996
2017/11/25 13:55,11006,23192
2017/11/25 13:56,13,367
2017/11/25 13:57,10,4855
2017/11/25 13:58,13,783
2017/11/25 13:59,4,2109
2017/11/25 14:00,18,1510
2017/11/25 14:01,8,1723
2017/11/25 14:02,28,13150
2017/11/25 14:03,24,1261
2017/11/25 14:04,9,879
2017/11/25 14:05,9,483
2017/11/25 14:06,8,869
2017/11/25 14:07,15,1653
2017/11/25 14:08,20,1899
2017/11/25 14:09,14,1534
2017/11/25 14:10,16,2038
2017/11/25 14:11,8,983
2017/11/25 14:12,18,1140
2017/11/25 14:13,7,997
2017/11/25 14:14,14,470
2017/11/25 14:15,11,1066
2017/11/25 14:16,16,2526
2017/11/25 14:17,45189,937
2017/11/25 14:18,4,211
2017/11/25 14:19,13,1690
2017/11/25 14:20,17,21282
2017/11/25 14:21,26,8375
2017/11/25 14:22,20,2387
2017/11/25 14:23,17,2017
2017/11/25 14:24,17108,11152
2017/11/25 14:25,25641,2452
2017/11/25 14:26,37857,20232
2017/11/25 14:27,4,19883
2017/11/25 14:28,31,1921
2017/11/25 14:29,8,43
2017/11/25 14:30,24,3349
2017/11/25 14:31,18,950
2017/11/25 14:32,29308,2184
2017/11/25 14:33,20,1517
2017/11/25 14:34,21,667
2017/11/25 14:35,14,2392
2017/11/25 14:36,9,2840
2017/11/25 14:37,14,1807
2017/11/25 14:38,8,1149
2017/11/25 14:39,7346,34967
2017/11/25 14:40,18,979
2017/11/25 14:41,6,1396
2017/11/25 14:42,11,294
2017/11/25 14:43,8,1258
2017/11/25 14:44,25,1121
2017/11/25 14:45,10,2478
2017/11/25 14:46,24,4521
2017/11/25 14:47,32971,2285
2017/11/25 14:48,21975,12972
2017/11/25 14:49,0,41
2017/11/25 14:50,19,1098
2017/11/25 14:51,26857,369
2017/11/25 14:52,10,784
2017/11/25 14:53,15879,1498
2017/11/25 14:54,60,2413
2017/11/25 14:55,8,874
2017/11/25 14:56,9,674
2017/11/25 14:57,27,2051
2017/11/25 14:58,11,2617
2017/11/25 14:59,14,2677
2017/11/25 15:00,13,1128
2017/11/25 15:01,4,1608
2017/11/25 15:02,8,1783
2017/11/25 15:03,1,280
2017/11/25 15:04,2,1683
2017/11/25 15:05,10,1099
2017/11/25 15:06,34,6192
2017/11/25 15:07,35,4898
2017/11/25 15:08,23,3819
2017/11/25 15:09,34,4016
2017/11/25 15:10,12,1306
2017/11/25 15:11,29,1377
2017/11/25 15:12,19,494
2017/11/25 15:13,16,1220
2017/11/25 15:14,8,1191
2017/11/25 15:15,19,1889
2017/11/25 15:16,30,2230
2017/11/25 15:17,8,247
2017/11/25 15:18,2441,48423
2017/11/25 15:19,16,769
2017/11/25 15:20,14,2829
2017/11/25 15:21,6,1726
2017/11/25 15:22,18322,2506
2017/11/25 15:23,22003,4797
2017/11/25 15:24,24,3196
2017/11/25 15:25,7,1362
2017/11/25 15:26,18317,409
2017/11/25 15:27,2,1177
2017/11/25 15:28,3683,1880
2017/11/25 15:29,3,1023
2017/11/25 15:30,17,1531
2017/11/25 15:31,11,1107
2017/11/25 15:32,5,1932
2017/11/25 15:33,24,2750
2017/11/25 15:34,12,243
2017/11/25 15:35,13,685
2017/11/25 15:36,13,653
2017/11/25 15:37,5,907
2017/11/25 15:38,10987,45166
2017/11/25 15:39,21976,2585
2017/11/25 15:40,8,961
2017/11/25 15:41,14659,1898
2017/11/25 15:42,14,19478
2017/11/25 15:43,1,614
2017/11/25 15:44,14,986
2017/11/25 15:45,5,1193
2017/11/25 15:46,44,6723
2017/11/25 15:47,2,2040
2017/11/25 15:48,1,214
2017/11/25 15:49,14,1640
2017/11/25 15:50,8,823
2017/11/25 15:51,13,2725
2017/11/25 15:52,6,2380
2017/11/25 15:53,22,2900
2017/11/25 15:54,16,1376
2017/11/25 15:55,11,2146
2017/11/25 15:56,32965,13334
2017/11/25 15:57,22,1830
2017/11/25 15:58,18,2143
2017/11/25 15:59,4,657
2017/11/25 16:00,0,381
2017/11/25 16:01,15,1296
2017/11/25 16:02,18316,19569
2017/11/25 16:03,10,1247
2017/11/25 16:04,27,2529
2017/11/25 16:05,19,3533
2017/11/25 16:06,29,2672
2017/11/25 16:07,17,855
2017/11/25 16:08,21,2940
2017/11/25 16:09,18,3182
2017/11/25 16:10,9,2580
2017/11/25 16:11,13,1373
2017/11/25 16:12,31,1678
2017/11/25 16:13,17112,24650
2017/11/25 16:14,31,51050
2017/11/25 16:15,12,967
2017/11/25 16:16,20767,38787
2017/11/25 16:17,2455,1940
2017/11/25 16:18,25651,54855
2017/11/25 16:19,7335,1240
2017/11/25 16:20,15,34255
2017/11/25 16:21,2,1347
2017/11/25 16:22,8,26469
2017/11/25 16:23,15,14309
2017/11/25 16:24,14,15684
2017/11/25 16:25,70818,45778
2017/11/25 16:26,11,1633
2017/11/25 16:27,0,54
2017/11/25 16:28,7,222
2017/11/25 16:29,42729,41026
2017/11/25 16:30,1,245
2017/11/25 16:31,2,724
2017/11/25 16:32,21,1806
2017/11/25 16:33,12,3038
2017/11/25 16:34,12,812
2017/11/25 16:35,16,2325
2017/11/25 16:36,3,275
2017/11/25 16:37,5,211
2017/11/25 16:38,19,1257
2017/11/25 16:39,10,2135
2017/11/25 16:40,2,1368
2017/11/25 16:41,32,2699
2017/11/25 16:42,11,1959
2017/11/25 16:43,16,10851
2017/11/25 16:44,9,13251
2017/11/25 16:45,2,688
2017/11/25 16:46,8,1391
2017/11/25 16:47,3,1178
2017/11/25 16:48,13,63266
2017/11/25 16:49,36635,32541
2017/11/25 16:50,11,758
2017/11/25 16:51,19,2103
2017/11/25 16:52,1,1129
2017/11/25 16:53,15,2782
2017/11/25 16:54,9,949
2017/11/25 16:55,18,1805
2017/11/25 16:56,29,1834
2017/11/25 16:57,10,2047
2017/11/25 16:58,1,588
2017/11/25 16:59,14,3298
2017/11/25 17:00,18,1856
2017/11/25 17:01,8,3717
2017/11/25 17:02,24,2867
2017/11/25 17:03,19,1385
2017/11/25 17:04,11,852
2017/11/25 17:05,9,1298
2017/11/25 17:06,14659,24418
2017/11/25 17:07,5,1411
2017/11/25 17:08,18312,15263
2017/11/25 17:09,0,3662
2017/11/25 17:10,0,500
2017/11/25 17:11,6,1020
2017/11/25 17:12,14650,34232
2017/11/25 17:13,0,555
2017/11/25 17:14,1,2352
2017/11/25 17:15,20,426
2017/11/25 17:16,13,229
2017/11/25 17:17,8,700
2017/11/25 17:18,0,279
2017/11/25 17:19,5,838
2017/11/25 17:20,7,1488
2017/11/25 17:21,39067,29949
2017/11/25 17:22,0,0
2017/11/25 17:24,29305,5180
2017/11/25 17:25,8,1748
2017/11/25 17:26,9,1284
2017/11/25 17:27,12,919
2017/11/25 17:28,18,1904
2017/11/25 17:29,15,1702
2017/11/25 17:30,5,1729
2017/11/25 17:31,1,171
2017/11/25 17:32,3,36
2017/11/25 17:33,7,109
2017/11/25 17:34,0,845
2017/11/25 17:35,0,0
2017/11/25 17:36,6,628
2017/11/25 17:37,16,1990
2017/11/25 17:38,0,12
2017/11/25 17:39,25637,5441
2017/11/25 17:40,25636,30683
2017/11/25 17:41,27,1758
2017/11/25 17:42,21,438
2017/11/25 17:43,5,449
2017/11/25 17:44,16,2016
2017/11/25 17:45,3,2560
2017/11/25 17:46,26,1005
2017/11/25 17:47,16,1536
2017/11/25 17:48,16,1117
2017/11/25 17:49,22,3887
2017/11/25 17:50,17107,1834
2017/11/25 17:51,14662,4303
2017/11/25 17:52,15,878
2017/11/25 17:53,13,219
2017/11/25 17:54,8,1399
2017/11/25 17:55,26,2899
2017/11/25 17:56,8,445
2017/11/25 17:57,12,1586
2017/11/25 17:58,4911,3630
2017/11/25 17:59,9,43305
2017/11/25 18:00,2,1637
2017/11/25 18:01,10,731
2017/11/25 18:02,6,911
2017/11/25 18:03,8,2156
2017/11/25 18:04,13,1768
2017/11/25 18:05,9,896
2017/11/25 18:06,11,707
2017/11/25 18:07,9,11654
2017/11/25 18:08,11,13655
2017/11/25 18:09,19,2804
2017/11/25 18:10,12209,1213
2017/11/25 18:11,32969,22748
2017/11/25 18:12,7,468
2017/11/25 18:13,5,730
2017/11/25 18:14,22,2038
2017/11/25 18:15,11,972
2017/11/25 18:17,0,146
2017/11/25 18:18,3,509
2017/11/25 18:19,5,2233
2017/11/25 18:20,11,2604
2017/11/25 18:21,0,908
2017/11/25 18:22,1,311
2017/11/25 18:23,17,1402
2017/11/25 18:24,0,86
2017/11/25 18:25,40286,1348
2017/11/25 18:26,6,2289
2017/11/25 18:27,3,1241
2017/11/25 18:28,1,1679
2017/11/25 18:29,16,1741
